text,label,label_name,source,emotion
나는 아이들에게 단 것이 없을 때 단 것이 없다고 말했습니다.,2,vulnerable,kor_empathetic,guilty
어디서 살아? 나는 서울에 살아.,0,normal,nlpbada_persona,
조카의 차가 고장 나서 제 차를 빌려줬을 때 조카가 조심해서 운전할 거라는 걸 알아요.,1,positive,kor_empathetic,trusting
물가 왤케 비쌈,0,normal,chatbot_data,
나도! 다음에 또 이런 얘기하자!,0,normal,gf_persona_user,
신뢰할 수 있다고 생각했던 회사에 매우 화가 났습니다.,2,vulnerable,kor_empathetic,disappointed
어제 차가 고장 났을 때 친구가 데리러 와줘서 정말 고마웠어요!,1,positive,kor_empathetic,grateful
얼마 전 혼자 집에 걸어가야 했을 때 무서웠어요.,2,vulnerable,kor_empathetic,terrified
얼마 전 어떤 '낯선 사람'이 저에게 다가와 저를 아는 사람인 것처럼 말을 걸기 시작했습니다.,2,vulnerable,kor_empathetic,embarrassed
얼마 전에 비행기를 타야 했는데 너무 무서웠어요.,2,vulnerable,kor_empathetic,terrified
희망이 없어,0,normal,chatbot_data,
오늘 제가 가장 좋아하는 장난감을 꺼내려고 장난감 상자를 열었어요. 거기 없었어요!,2,vulnerable,kor_empathetic,disappointed
방금 논문을 제출했습니다. 통과하지 못할까 봐 걱정돼서 석사 학위를 위한 모든 노력이 헛수고가 될 것 같아요.,2,vulnerable,kor_empathetic,afraid
저희는 몇 년 동안 해변에 가본 적이 없었고 휴가를 위해 다시 가고 싶었습니다. 몇 주 전에 갈 수 있었는데 정말 좋았어요. 정말 신났어요!,1,positive,kor_empathetic,excited
좋아하는 사람이 단톡에서 다른 남자한테 관심 있는 것 같이 보여요.,0,normal,chatbot_data,
헤어지고나서 다시 붙잡길래 믿었어.,0,normal,chatbot_data,
어젯밤 프로 로데오를 보고 있었어요. 카우보이들이 어떻게 황소 위에서 그렇게 오래 버틸 수 있는지 정말 놀랐어요.,1,positive,kor_empathetic,impressed
우리 아기를 위해 받은 모든 선물에 너무 겸손해졌어요... 전혀 예상하지 못했어요,1,positive,kor_empathetic,grateful
옆에 있는 사람이 중요해,0,normal,chatbot_data,
이번 달에 집세를 제때 납부할 수 있을지 걱정됩니다.,2,vulnerable,kor_empathetic,anxious
반려견의 귀가 계속 괴롭혀서 안타까웠어요. 결국 어제 동물병원에 데려가야 했습니다.,1,positive,kor_empathetic,caring
그럼 오늘은 근무 아예 안하는거야?,0,normal,nlpbada_persona,
남편과 함께 피자를 주문했는데 완전히 압도적이었습니다.,2,vulnerable,kor_empathetic,disappointed
와 …. 진짜 우리 나라에 적이 많다 … 적이 많아 … …,3,manipulation,eoh9_gaslighting,
약속 때문에 일찍 일어나야 하는 것이 싫어요. 늦잠을 자서 약속을 놓칠까 봐 가장 걱정됩니다.,2,vulnerable,kor_empathetic,anxious
너무 뻔뻔하게 구는데,0,normal,chatbot_data,
"맞아, 아동에 관련된 일이면 죄가 심해져.",0,normal,nlpbada_persona,
"나는 아직 카메라 장비도 고쳐야 하고, 짐도 싸야 해서 조금 바쁠 것 같아.",0,normal,gf_persona_user,
나는 비행기를 타는 것을 좋아해. 구름이 옆에 보이는 것이 기분이 좋아져서. 너는 취미가 있어?,0,normal,nlpbada_persona,
그럼 왜 그 단어를 쓰지 말든가,3,manipulation,eoh9_gaslighting,
다음 주에 휴가를 떠나는데 기다릴 수가 없어요. 오랫동안 휴가를 떠나지 못했어요.,1,positive,kor_empathetic,excited
"고마워, 오늘 대화해서 너무 즐거웠어. 다음에 또 대화하자.",0,normal,nlpbada_persona,
야 니가 선의로 먹어줘 놓고 뭔 고기 타령이야,3,manipulation,eoh9_gaslighting,
"대학 시절 자주 가던 술집에 갔는데, 친한 친구와 함께 만든 아케이드 기계가 있어서 깜짝 놀랐어요!",1,positive,kor_empathetic,sentimental
오랜만에 친구들을 만나서 호수에서 정말 즐거운 시간을 보냈어요.,1,positive,kor_empathetic,joyful
곧 학기가 다시 시작되니 다시 일을 시작해야 해요.,2,vulnerable,kor_empathetic,anxious
3년 가까이 여자친구와 충실하게 지내고 있습니다.,1,positive,kor_empathetic,faithful
과외받으면서 저 점수면 그냥 나가뒤져 딱 성격과 인생 자체가 무계획에 충동적이네,3,manipulation,eoh9_gaslighting,
어찌해야 하나.,0,normal,chatbot_data,
썸이 왜 깨졌는지 모르겠어,0,normal,chatbot_data,
단체생활 해야 되는거 싫다,0,normal,chatbot_data,
"""저는 먹기가 힘들어요, 알레르기가 너무 많아요! 먹을 생각을 하면 여러 가지 복잡한 감정이 들죠.",2,vulnerable,kor_empathetic,anxious
우리 동네에 유기견이 있나요? 저희 동네에도 있어요. 저는 항상 배회하는 개를 찾아서 주인을 찾을 때까지 키우고 있어요.,1,positive,kor_empathetic,caring
그렇군. 나는 요즘 새로운 것을 도전해보고 싶어서 기타를 배우고 있어.,0,normal,nlpbada_persona,
"일주일 전, 저는 저를 위해 새로운 삼성 갤럭시 S9을 구입했습니다. 휴대폰은 놀랍고 제 모든 기대가 충족되었습니다.",1,positive,kor_empathetic,excited
너가 좀 짜증나는 상태인건지 그냥 나한테 풀어,3,manipulation,eoh9_gaslighting,
나는 기자야. 형제랑 같이 일을 하고 있어.,0,normal,nlpbada_persona,
고마워. 이제 새내기 기사라서 사실 거의 인턴과 다를게 없어.,0,normal,nlpbada_persona,
제 딸은 정말 멋진 아이입니다.,1,positive,kor_empathetic,grateful
마을의 오래된 지역에 갔는데 이 사람들이 정말 무서웠어요.,2,vulnerable,kor_empathetic,terrified
제 아내가 방금 사업 시작 1주년을 맞았습니다.,1,positive,kor_empathetic,proud
저는 어렸을 때 탐험하고 놀았던 장소에 가는 것을 좋아합니다. 갈 때마다 항상 향수를 느끼곤 해요.,1,positive,kor_empathetic,nostalgic
업데이트가 너무 오래 걸려,0,normal,chatbot_data,
한 번은 교통사고를 당한 적이 있어요.,2,vulnerable,kor_empathetic,afraid
시험 점수가 다시 나올까 걱정됩니다.,2,vulnerable,kor_empathetic,anxious
빨간 티는 잘 모르겠어. 미안해.,0,normal,nlpbada_persona,
고양이 친구들에게 매일 저녁을 만들어주는 것을 좋아합니다.,1,positive,kor_empathetic,caring
그럼 혹시 우리 함께 아침 해먹는 거 어때?,0,normal,gf_persona_user,
"맞아, 하다보면 까먹는 것들이 생겨서. 추천해줄만한 필수 아이템 있어?",0,normal,gf_persona_user,
지금의 직장에 지원했을 때 최종 답변을 받기까지 한 달 정도 걸렸어요. 꽤 스트레스를 받았죠.,2,vulnerable,kor_empathetic,anxious
"처음엔 좀 아팠는데, 그게 또 묘하게 편한 느낌이더라. 자연을 느낀다고 할까?",0,normal,gf_persona_user,
시니스터라는 영화를 봤는데 정말 무서웠어요.,2,vulnerable,kor_empathetic,terrified
수능이 다가오는데 준비가 덜 된 것 같아서 조금 걱정됩니다. 시험을 망칠까 봐 겁이 나요.,2,vulnerable,kor_empathetic,apprehensive
야구 경기 보는 것을 좋아해? 나는 처음 보러 가는 거라 좀 떨려.,0,normal,nlpbada_persona,
"응, 지금은 동물병원에서 받아온 약을 먹여서 그런지 많이 나아졌어.",0,normal,nlpbada_persona,
"응, 저녁인데도 이렇게 선선하네. 뭐 하고 있어? 난 책을 읽으려고 해.",0,normal,nlpbada_persona,
기분이 좀 안 좋아,2,vulnerable,kor_empathetic,guilty
드디어 직장에서 급여를 인상받았습니다.,1,positive,kor_empathetic,joyful
내가 또 사람 무시 잘 못하자나 그래서 그런거지 난 좀 이해해,3,manipulation,eoh9_gaslighting,
이틀만 더 지나면 아이들은 다시 학교 시스템 문제입니다.,1,positive,kor_empathetic,excited
남편이 게으르다는 사실에 화가 났어요.,2,vulnerable,kor_empathetic,sad
대체불가한 사람이 될 수 있을까,0,normal,chatbot_data,
그래? 미역국을 못 먹는구나. 그래도 식사 맛있게 해.,0,normal,nlpbada_persona,
지난주에 온라인으로 주문했는데 이제 우편으로 도착할 때까지 기다릴 수 없습니다.,1,positive,kor_empathetic,anticipating
어렸을 때 가끔 어머니 지갑에서 20달러를 훔치곤 했어요.,2,vulnerable,kor_empathetic,guilty
잠자리에 들 준비를 하다가 침대 근처를 걷다가 고양이 토사물을 밟았다는 사실을 깨달았습니다. Ugh,2,vulnerable,kor_empathetic,disappointed
여자 친구 부모님과의 저녁 식사에서 실수로 값비싼 와인 잔을 떨어뜨렸습니다.,2,vulnerable,kor_empathetic,embarrassed
"이 직업을 구하기 위해 전화 면접을 보았고, 그 직업을 구하기까지 많은 어려움을 겪은 끝에 취업할 수 있게 되어 기뻤습니다. 매일 휴대폰의 앱을 사용하여 업무를 처리하는 일이었기 때문에 흥미로웠습니다.",1,positive,kor_empathetic,content
그땐 너 때문에 화가 나는 뭐 그런 사람이었거든,3,manipulation,eoh9_gaslighting,
개가 늙어서 걷는 데 어려움을 겪는 것을 보는 것은 힘든 일입니다.,2,vulnerable,kor_empathetic,sad
엄청 오랜만이네. 그동안 잘 지냈어?,0,normal,nlpbada_persona,
드디어 가을이 다가오고 있습니다.,1,positive,kor_empathetic,grateful
바지를 뒤집어 입고 출근했는데 비서가 지적하기 전까지는 몰랐어요.,2,vulnerable,kor_empathetic,embarrassed
"응, 나도 시도해봤는데 쉽진 않더라. 너는?",0,normal,gf_persona_user,
업무상 시험을 치러야 했는데 공부할 시간이 없어서 고득점을 받기 위해 몰래 메모를 했습니다.,2,vulnerable,kor_empathetic,ashamed
나 편안해질까?,0,normal,chatbot_data,
"고마워, 요즘 날씨가 좀 풀렸지?",0,normal,nlpbada_persona,
나 사랑해서 만나는 거겠지?,0,normal,chatbot_data,
누군가 호스에 침입해 제가 가지고 있던 오래된 레코드 플레이어를 훔쳐갔습니다.,1,positive,kor_empathetic,sentimental
은행에서 사무 착오로 100달러를 환불해 주었습니다!,1,positive,kor_empathetic,joyful
아침에 일어났을 때 방에 말벌이 있었어요.,2,vulnerable,kor_empathetic,anxious
앞으로 몇 주 안에 성과 검토와 잠재적 승진이 예정되어 있습니다.,1,positive,kor_empathetic,hopeful
"남자친구와 저는 지난 주에 6주년을 맞이했습니다. 남자친구가 멋진 계획을 세웠기 때문에 프로포즈를 할 거라고 확신했고, 실제로 프로포즈를 했죠. 프로포즈를 앞두고 며칠 동안 저는 너무 흥분해서 기다릴 수가 없었어요.",1,positive,kor_empathetic,anticipating
지난주에 물리학 시험이 있었어요. 시험에 임하는 기분이 이렇게 좋았던 적은 처음이에요.,1,positive,kor_empathetic,confident
제가 알고 아끼는 사람들이 자신의 파괴적인 행동을 바꾸고 싶어하지 않는다는 사실이 매우 슬픕니다. I,2,vulnerable,kor_empathetic,sad
여름이 빨리 오기를 기다릴 수 없습니다.,1,positive,kor_empathetic,nostalgic
그런 느낌 너무 이해해. 집이 최고지.,0,normal,gf_persona_user,
어제 치과 예약이 있었습니다. 치과에 가기 싫어요!,2,vulnerable,kor_empathetic,anxious
"안녕하세요, 동생의 농담에 대한 제 반응에 기분이 나쁩니다. 이제 그는 저에게 화를 냈습니다.",2,vulnerable,kor_empathetic,guilty
아이들이 나이가 들어 곧 저를 떠날 것이라는 사실을 깨닫고 있습니다.,2,vulnerable,kor_empathetic,lonely
"맞아, 환경을 위해 이렇게 고민하는 게 정말 바람직한 것 같아.",0,normal,gf_persona_user,
틴더에서 한 여자를 만났는데 정말 잘 맞는다고 생각했는데 그 후 완전히 사라졌어요.,2,vulnerable,kor_empathetic,disappointed
"제 친구는 수영을 할 줄 모르는데, 구명조끼를 입고 아무렇지도 않게 수영장에 들어갔어요.",1,positive,kor_empathetic,impressed
나는 모든 것이 괜찮 았기를 바랍니다.,2,vulnerable,kor_empathetic,terrified
집들이 하기 싫어,0,normal,chatbot_data,
운전면허 시험에 합격했으니 이제 다시는 레슨을 받을 필요가 없습니다!,1,positive,kor_empathetic,grateful
내일이 남편 생일이에요!,1,positive,kor_empathetic,excited
여자친구가 오랜 사귄 끝에 저를 떠났어요.,2,vulnerable,kor_empathetic,disappointed
너 왜 이렇게 말을 안 해? 네 잘못이지 누구 잘못이야? 내가 그거 하지 말랬잖아?,3,manipulation,eoh9_gaslighting,
오늘 드디어 직장에서 승진했습니다!,1,positive,kor_empathetic,proud
지원한 새 직장에 합격했는지 기다리고 있습니다.,1,positive,kor_empathetic,hopeful
엄마가 정말 자랑스러워요,1,positive,kor_empathetic,grateful
뭐 나름대로 할만해.,0,normal,nlpbada_persona,
과거의 모든 실수에 감사하고 있습니다. 그 실수들은 제가 성장하는 데 큰 도움이 되었습니다.,1,positive,kor_empathetic,grateful
맞아. 근데 그동안 모인 기부금은 어떻게 사용됐었어?,0,normal,gf_persona_user,
나는 @브랜드명1@를 좋아해서 추천하고 싶어.,0,normal,nlpbada_persona,
우리 엄마는 돈이 많지는 않지만 지난 크리스마스에는 저에게 멋진 선물을 사주셨어요!,1,positive,kor_empathetic,grateful
오늘 밤이 정말 기대됩니다!,1,positive,kor_empathetic,excited
오늘 수업 중에 실수로 똥을 흘렸어요.,2,vulnerable,kor_empathetic,embarrassed
아내가 외출을 해서 일주일 내내 혼자 있었어요.,2,vulnerable,kor_empathetic,lonely
그럼 돌아오는 주말에 같이 가는걸로 하자. 그때 보자!,0,normal,nlpbada_persona,
월요일에 병원에 가야 해요.,2,vulnerable,kor_empathetic,anxious
내일 철자 맞추기 대회에서 우승할 수 있을 거라고 확신합니다.,1,positive,kor_empathetic,confident
그래서 여행 내내 테슬라를 오토파일럿으로 운전하게 했습니다!,1,positive,kor_empathetic,faithful
너가 날 그렇게 버리고가면 여기서 혼자 쓸쓸하게 살테니 장례식장이나 와,3,manipulation,eoh9_gaslighting,
어제 정크푸드를 너무 많이 샀어요.,2,vulnerable,kor_empathetic,guilty
야상도 안에 따뜻하게 입으면 좋잖아!,0,normal,nlpbada_persona,
쇼핑 자주 가. 너는 좋아하는 취미활동 있어?,0,normal,nlpbada_persona,
취업의 관문을 뚫는게 쉽지가 않네,0,normal,chatbot_data,
발표 잘 하고 싶어,0,normal,chatbot_data,
"나는 가족에 대해 감상적이되고, 그들은 나에게 많은 것을 의미하며, 가족 없이는 내가 무엇을할지 모르겠다.",1,positive,kor_empathetic,sentimental
몇 년 전 할머니가 돌아가셨을 때 상처를 받았습니다.,2,vulnerable,kor_empathetic,sad
친구의 얼간이 남자친구와 헤어지게 하려고 다른 여자에게 보낸 것처럼 보이는 가짜 문자를 보냈습니다.,2,vulnerable,kor_empathetic,guilty
